recorded_at,wave_height_m,wave_direction_deg,wave_period_s,sea_surface_temp_c,sea_level_height_msl_m
2025-04-30T13:00,1.12,170,7.65,31.6,0.91
2025-04-30T14:00,1.16,171,7.35,31.6,1.01
2025-04-30T15:00,1.22,173,7.05,31.7,1.02
2025-04-30T16:00,1.26,174,6.8,31.7,0.95
2025-04-30T17:00,1.32,176,6.7,31.7,0.8
2025-04-30T18:00,1.28,175,6.8,31.7,0.61
2025-04-30T19:00,1.24,175,7.0,31.6,0.44
2025-04-30T20:00,1.2,174,7.15,31.6,0.33
2025-04-30T21:00,1.18,174,7.2,31.5,0.29
2025-04-30T22:00,1.18,175,7.25,31.4,0.33
2025-04-30T23:00,1.16,175,7.25,31.4,0.43
2025-05-01T00:00,1.14,175,7.25,31.3,0.56
2025-05-01T01:00,1.12,175,7.2,31.3,0.68
2025-05-01T02:00,1.1,175,7.2,31.2,0.73
2025-05-01T03:00,1.08,175,7.2,31.2,0.73
2025-05-01T04:00,1.06,174,7.25,31.1,0.67
2025-05-01T05:00,1.04,174,7.3,31.1,0.54
2025-05-01T06:00,1.04,173,7.4,31.1,0.4
2025-05-01T07:00,1.04,173,7.5,31.1,0.27
2025-05-01T08:00,1.04,172,7.55,31.2,0.2
2025-05-01T09:00,1.04,171,7.6,31.2,0.21
2025-05-01T10:00,1.06,171,7.65,31.2,0.31
2025-05-01T11:00,1.06,170,7.6,31.3,0.46
2025-05-01T12:00,1.06,170,7.5,31.3,0.65
2025-05-01T13:00,1.08,171,7.3,31.3,0.83
2025-05-01T14:00,1.08,171,7.15,31.4,0.94
2025-05-01T15:00,1.1,172,7.0,31.4,0.98
2025-05-01T16:00,1.1,173,6.85,31.4,0.95
2025-05-01T17:00,1.12,174,6.75,31.4,0.85
2025-05-01T18:00,1.12,174,6.8,31.4,0.7
2025-05-01T19:00,1.12,175,6.95,31.4,0.54
2025-05-01T20:00,1.12,175,7.1,31.3,0.42
2025-05-01T21:00,1.1,175,7.2,31.3,0.36
2025-05-01T22:00,1.08,175,7.3,31.2,0.36
2025-05-01T23:00,1.06,175,7.4,31.2,0.42
2025-05-02T00:00,1.06,174,7.6,31.1,0.51
2025-05-02T01:00,1.04,174,7.8,31.1,0.61
2025-05-02T02:00,1.04,173,8.0,31.0,0.68
2025-05-02T03:00,1.02,173,8.1,31.0,0.7
2025-05-02T04:00,1.0,172,8.15,31.0,0.66
2025-05-02T05:00,0.98,172,8.2,31.0,0.58
2025-05-02T06:00,0.98,172,8.2,31.0,0.47
2025-05-02T07:00,0.96,173,8.2,31.0,0.34
2025-05-02T08:00,0.96,173,8.1,31.1,0.26
2025-05-02T09:00,0.98,173,7.95,31.1,0.24
2025-05-02T10:00,1.0,174,7.7,31.2,0.29
2025-05-02T11:00,1.02,174,7.5,31.2,0.39
2025-05-02T12:00,1.04,174,7.35,31.3,0.53
2025-05-02T13:00,1.08,175,7.2,31.3,0.68
2025-05-02T14:00,1.1,175,7.05,31.4,0.8
2025-05-02T15:00,1.12,177,6.9,31.4,0.88
2025-05-02T16:00,1.14,178,6.75,31.4,0.87
2025-05-02T17:00,1.16,180,6.65,31.4,0.81
2025-05-02T18:00,1.18,180,6.7,31.4,0.7
2025-05-02T19:00,1.18,181,6.8,31.4,0.57
2025-05-02T20:00,1.2,181,6.95,31.3,0.45
2025-05-02T21:00,1.16,181,7.05,31.3,0.37
2025-05-02T22:00,1.14,180,7.1,31.2,0.34
2025-05-02T23:00,1.1,180,7.25,31.2,0.37
2025-05-03T00:00,1.06,179,7.5,31.1,0.43
2025-05-03T01:00,1.02,179,7.75,31.1,0.5
2025-05-03T02:00,0.98,178,8.05,31.0,0.57
2025-05-03T03:00,0.96,177,8.35,31.0,0.61
2025-05-03T04:00,0.92,176,8.65,31.0,0.61
2025-05-03T05:00,0.9,175,8.95,31.0,0.57
2025-05-03T06:00,0.88,175,9.15,31.0,0.5
2025-05-03T07:00,0.86,174,9.35,31.0,0.41
2025-05-03T08:00,0.84,174,9.5,31.1,0.33
2025-05-03T09:00,0.84,174,9.65,31.1,0.31
2025-05-03T10:00,0.82,173,9.75,31.2,0.33
2025-05-03T11:00,0.82,173,9.8,31.2,0.39
2025-05-03T12:00,0.82,173,9.85,31.3,0.5
2025-05-03T13:00,0.84,172,9.85,31.3,0.61
2025-05-03T14:00,0.84,172,9.6,31.4,0.72
2025-05-03T15:00,0.88,173,8.95,31.4,0.79
2025-05-03T16:00,0.94,175,8.1,31.4,0.83
2025-05-03T17:00,0.98,176,7.4,31.4,0.81
2025-05-03T18:00,1.02,177,7.05,31.4,0.75
2025-05-03T19:00,1.06,179,6.85,31.4,0.66
2025-05-03T20:00,1.1,180,6.75,31.3,0.55
2025-05-03T21:00,1.08,181,6.65,31.3,0.47
2025-05-03T22:00,1.08,181,6.65,31.3,0.42
2025-05-03T23:00,1.06,182,6.7,31.2,0.42
2025-05-04T00:00,1.04,182,6.85,31.2,0.45
2025-05-04T01:00,1.02,183,7.1,31.2,0.48
2025-05-04T02:00,1.0,183,7.4,31.1,0.52
2025-05-04T03:00,0.94,181,7.8,31.1,0.56
2025-05-04T04:00,0.9,179,8.2,31.1,0.57
2025-05-04T05:00,0.84,177,8.6,31.1,0.57
2025-05-04T06:00,0.82,176,8.9,31.1,0.53
2025-05-04T07:00,0.78,175,9.1,31.1,0.48
2025-05-04T08:00,0.76,174,9.25,31.2,0.42
2025-05-04T09:00,0.74,173,9.35,31.3,0.39
2025-05-04T10:00,0.72,173,9.4,31.3,0.4
2025-05-04T11:00,0.7,172,9.4,31.4,0.44
2025-05-04T12:00,0.68,171,9.45,31.4,0.49
2025-05-04T13:00,0.68,171,9.45,31.5,0.56
2025-05-04T14:00,0.66,170,9.35,31.5,0.64
2025-05-04T15:00,0.68,170,9.0,31.5,0.7
2025-05-04T16:00,0.68,170,8.5,31.6,0.73
2025-05-04T17:00,0.7,170,8.2,31.6,0.74
2025-05-04T18:00,0.7,170,8.15,31.6,0.71
2025-05-04T19:00,0.68,170,8.3,31.5,0.67
2025-05-04T20:00,0.68,170,8.4,31.5,0.61
2025-05-04T21:00,0.68,170,8.5,31.5,0.54
2025-05-04T22:00,0.68,170,8.65,31.5,0.48
2025-05-04T23:00,0.68,170,8.7,31.4,0.46
2025-05-05T00:00,0.68,170,8.7,31.4,0.46
2025-05-05T01:00,0.7,171,8.6,31.4,0.46
2025-05-05T02:00,0.7,171,8.5,31.4,0.48
2025-05-05T03:00,0.7,169,8.3,31.3,0.5
2025-05-05T04:00,0.7,167,8.0,31.3,0.52
2025-05-05T05:00,0.7,165,7.85,31.3,0.52
2025-05-05T06:00,0.68,162,7.85,31.3,0.51
2025-05-05T07:00,0.68,160,8.0,31.4,0.5
2025-05-05T08:00,0.66,157,8.2,31.4,0.5
2025-05-05T09:00,0.64,158,8.45,31.5,0.49
2025-05-05T10:00,0.64,160,8.8,31.5,0.49
2025-05-05T11:00,0.62,161,9.05,31.6,0.5
2025-05-05T12:00,0.6,162,9.3,31.6,0.54
2025-05-05T13:00,0.6,163,9.45,31.7,0.57
2025-05-05T14:00,0.58,164,9.5,31.7,0.6
2025-05-05T15:00,0.6,165,9.3,31.7,0.63
2025-05-05T16:00,0.64,167,8.95,31.8,0.67
2025-05-05T17:00,0.66,168,8.65,31.8,0.67
2025-05-05T18:00,0.68,170,8.4,31.8,0.67
2025-05-05T19:00,0.7,172,8.15,31.7,0.66
2025-05-05T20:00,0.72,174,7.95,31.7,0.64
2025-05-05T21:00,0.72,175,7.9,31.7,0.6
2025-05-05T22:00,0.72,175,7.9,31.7,0.56
2025-05-05T23:00,0.72,176,7.95,31.6,0.53
2025-05-06T00:00,0.72,176,8.0,31.6,0.5
2025-05-06T01:00,0.72,176,8.15,31.6,0.48
2025-05-06T02:00,0.72,176,8.25,31.6,0.47
2025-05-06T03:00,0.72,176,8.35,31.5,0.47
2025-05-06T04:00,0.72,176,8.5,31.5,0.47
2025-05-06T05:00,0.72,176,8.65,31.5,0.49
2025-05-06T06:00,0.72,176,8.85,31.5,0.5
2025-05-06T07:00,0.72,175,9.05,31.6,0.52
2025-05-06T08:00,0.72,175,9.2,31.6,0.56
2025-05-06T09:00,0.72,174,9.25,31.6,0.6
2025-05-06T10:00,0.7,174,9.3,31.7,0.61
2025-05-06T11:00,0.7,173,9.2,31.7,0.62
2025-05-06T12:00,0.72,173,9.05,31.8,0.62
2025-05-06T13:00,0.74,172,8.8,31.8,0.63
2025-05-06T14:00,0.76,172,8.45,31.8,0.62
2025-05-06T15:00,0.82,174,7.95,31.9,0.62
2025-05-06T16:00,0.88,177,7.35,31.9,0.62
2025-05-06T17:00,0.94,179,7.0,31.9,0.63
2025-05-06T18:00,0.94,180,7.0,31.9,0.63
2025-05-06T19:00,0.94,180,7.25,31.9,0.64
2025-05-06T20:00,0.94,181,7.6,31.9,0.66
2025-05-06T21:00,0.9,180,8.05,31.8,0.67
2025-05-06T22:00,0.88,179,8.55,31.8,0.65
2025-05-06T23:00,0.84,178,9.1,31.8,0.62
2025-05-07T00:00,0.82,177,9.6,31.7,0.58
2025-05-07T01:00,0.82,176,10.05,31.7,0.53
2025-05-07T02:00,0.8,175,10.5,31.7,0.49
2025-05-07T03:00,0.8,174,10.95,31.6,0.46
2025-05-07T04:00,0.82,173,11.4,31.6,0.45
2025-05-07T05:00,0.82,172,11.8,31.6,0.46
2025-05-07T06:00,0.82,172,12.15,31.7,0.5
2025-05-07T07:00,0.8,172,12.5,31.7,0.55
2025-05-07T08:00,0.8,172,12.75,31.8,0.6
2025-05-07T09:00,0.8,172,12.9,31.9,0.67
2025-05-07T10:00,0.78,171,13.0,32.0,0.72
2025-05-07T11:00,0.78,171,13.1,32.1,0.73
2025-05-07T12:00,0.74,171,13.2,32.1,0.73
2025-05-07T13:00,0.7,171,13.3,32.2,0.71
2025-05-07T14:00,0.66,171,13.35,32.2,0.67
2025-05-07T15:00,0.78,172,13.4,32.2,0.63
2025-05-07T16:00,0.88,172,13.4,32.3,0.6
2025-05-07T17:00,1.0,173,13.25,32.3,0.57
2025-05-07T18:00,1.06,175,12.75,32.3,0.57
2025-05-07T19:00,1.12,177,12.05,32.3,0.6
2025-05-07T20:00,1.18,179,11.6,32.2,0.62
2025-05-07T21:00,1.2,178,11.6,32.2,0.66
2025-05-07T22:00,1.22,178,11.8,32.2,0.71
2025-05-07T23:00,1.24,177,11.95,32.1,0.69
2025-05-08T00:00,1.26,177,12.0,32.1,0.63
2025-05-08T01:00,1.3,176,12.0,32.0,0.57
2025-05-08T02:00,1.32,176,11.95,32.0,0.51
2025-05-08T03:00,1.32,175,11.9,32.0,0.44
2025-05-08T04:00,1.3,175,11.8,31.9,0.39
2025-05-08T05:00,1.3,174,11.65,31.9,0.37
2025-05-08T06:00,1.3,174,11.5,31.9,0.39
2025-05-08T07:00,1.28,173,11.35,31.9,0.43
2025-05-08T08:00,1.28,173,11.15,32.0,0.52
2025-05-08T09:00,1.28,173,10.9,32.0,0.63
2025-05-08T10:00,1.28,174,10.55,32.0,0.72
2025-05-08T11:00,1.28,174,10.25,32.1,0.78
2025-05-08T12:00,1.3,175,9.9,32.1,0.78
2025-05-08T13:00,1.3,176,9.55,32.1,0.74
2025-05-08T14:00,1.32,177,9.25,32.2,0.66
2025-05-08T15:00,1.34,177,9.0,32.2,0.6
2025-05-08T16:00,1.34,176,8.8,32.2,0.53
2025-05-08T17:00,1.36,176,8.7,32.2,0.48
2025-05-08T18:00,1.34,176,8.75,32.2,0.46
2025-05-08T19:00,1.34,176,8.85,32.2,0.47
2025-05-08T20:00,1.32,176,9.0,32.1,0.53
2025-05-08T21:00,1.26,175,9.2,32.1,0.6
2025-05-08T22:00,1.22,175,9.4,32.1,0.67
2025-05-08T23:00,1.16,174,9.6,32.0,0.69
2025-05-09T00:00,1.12,173,9.7,32.0,0.67
2025-05-09T01:00,1.1,173,9.8,31.9,0.6
2025-05-09T02:00,1.06,172,9.9,31.9,0.52
2025-05-09T03:00,1.04,171,10.0,31.9,0.44
2025-05-09T04:00,1.0,171,10.15,31.8,0.36
2025-05-09T05:00,0.98,170,10.25,31.8,0.31
2025-05-09T06:00,0.96,170,10.35,31.8,0.32
2025-05-09T07:00,0.94,169,10.4,31.9,0.37
2025-05-09T08:00,0.92,169,10.45,31.9,0.47
2025-05-09T09:00,0.9,169,10.5,32.0,0.59
2025-05-09T10:00,0.9,168,10.55,32.0,0.72
2025-05-09T11:00,0.88,168,10.6,32.1,0.82
2025-05-09T12:00,0.86,167,10.6,32.1,0.85
2025-05-09T13:00,0.84,167,10.55,32.1,0.8
2025-05-09T14:00,0.82,166,10.45,32.2,0.72
2025-05-09T15:00,0.82,166,10.25,32.2,0.63
2025-05-09T16:00,0.84,165,10.0,32.2,0.53
2025-05-09T17:00,0.84,165,9.75,32.2,0.43
2025-05-09T18:00,0.84,165,9.6,32.2,0.38
2025-05-09T19:00,0.86,166,9.45,32.2,0.39
2025-05-09T20:00,0.86,166,9.4,32.1,0.45
2025-05-09T21:00,0.88,166,9.4,32.1,0.52
2025-05-09T22:00,0.88,167,9.45,32.1,0.62
2025-05-09T23:00,0.9,167,9.5,32.0,0.71
2025-05-10T00:00,0.9,168,9.45,32.0,0.73
2025-05-10T01:00,0.9,168,9.35,32.0,0.66
2025-05-10T02:00,0.9,169,9.35,31.9,0.57
2025-05-10T03:00,0.92,169,9.6,31.9,0.47
2025-05-10T04:00,0.94,168,9.9,31.9,0.37
2025-05-10T05:00,0.96,168,10.15,31.9,0.29
2025-05-10T06:00,0.94,168,10.2,31.9,0.27
2025-05-10T07:00,0.9,167,10.2,31.9,0.31
2025-05-10T08:00,0.88,167,10.15,32.0,0.41
2025-05-10T09:00,0.86,167,10.15,32.0,0.55
2025-05-10T10:00,0.84,167,10.1,32.1,0.71
2025-05-10T11:00,0.82,167,10.05,32.1,0.85
2025-05-10T12:00,0.82,167,9.95,32.2,0.92
2025-05-10T13:00,0.8,167,9.8,32.2,0.9
2025-05-10T14:00,0.8,167,9.65,32.2,0.81
2025-05-10T15:00,0.82,167,9.4,32.2,0.7
2025-05-10T16:00,0.82,168,9.1,32.2,0.57
2025-05-10T17:00,0.84,168,8.85,32.2,0.44
2025-05-10T18:00,0.86,169,8.6,32.2,0.35
2025-05-10T19:00,0.88,171,8.4,32.2,0.33
2025-05-10T20:00,0.9,172,8.3,32.2,0.37
2025-05-10T21:00,0.9,172,8.35,32.1,0.46
2025-05-10T22:00,0.88,172,8.45,32.1,0.55
2025-05-10T23:00,0.88,172,8.55,32.1,0.66
2025-05-11T00:00,0.86,172,8.6,32.0,0.72
2025-05-11T01:00,0.86,171,8.65,32.0,0.7
2025-05-11T02:00,0.84,171,8.7,31.9,0.62
2025-05-11T03:00,0.82,171,8.75,31.9,0.5
2025-05-11T04:00,0.8,170,8.8,31.8,0.38
2025-05-11T05:00,0.78,170,8.9,31.8,0.29
2025-05-11T06:00,0.76,170,9.0,31.8,0.24
2025-05-11T07:00,0.74,169,9.1,31.8,0.24
2025-05-11T08:00,0.72,169,9.2,31.9,0.33
2025-05-11T09:00,0.72,169,9.25,31.9,0.49
2025-05-11T10:00,0.72,169,9.25,31.9,0.66
2025-05-11T11:00,0.72,169,9.15,32.0,0.81
2025-05-11T12:00,0.74,169,8.8,32.0,0.93
2025-05-11T13:00,0.76,170,8.35,32.0,0.97
2025-05-11T14:00,0.78,170,7.85,32.1,0.9
2025-05-11T15:00,0.86,172,7.25,32.1,0.76
2025-05-11T16:00,0.92,175,6.65,32.1,0.62
2025-05-11T17:00,1.0,177,6.2,32.1,0.48
2025-05-11T18:00,1.02,179,6.05,32.1,0.36
2025-05-11T19:00,1.06,181,6.1,32.1,0.29
2025-05-11T20:00,1.08,183,6.25,32.0,0.29
2025-05-11T21:00,1.04,183,6.45,32.0,0.37
2025-05-11T22:00,1.02,184,6.65,32.0,0.48
2025-05-11T23:00,0.98,184,6.95,31.9,0.59
2025-05-12T00:00,0.94,184,7.25,31.9,0.68
2025-05-12T01:00,0.9,183,7.55,31.8,0.71
2025-05-12T02:00,0.86,183,7.9,31.8,0.66
2025-05-12T03:00,0.82,182,8.25,31.7,0.55
2025-05-12T04:00,0.8,181,8.55,31.7,0.42
2025-05-12T05:00,0.76,180,8.85,31.7,0.32
2025-05-12T06:00,0.74,179,9.1,31.7,0.24
2025-05-12T07:00,0.72,179,9.3,31.7,0.22
2025-05-12T08:00,0.7,178,9.5,31.8,0.28
2025-05-12T09:00,0.7,178,9.65,31.8,0.42
2025-05-12T10:00,0.72,177,9.8,31.9,0.6
2025-05-12T11:00,0.72,177,9.8,31.9,0.79
2025-05-12T12:00,0.74,177,9.7,32.0,0.94
2025-05-12T13:00,0.78,178,9.5,32.0,1.0
2025-05-12T14:00,0.8,178,9.25,32.0,0.97
2025-05-12T15:00,0.86,181,8.8,32.0,0.85
2025-05-12T16:00,0.92,183,8.3,32.0,0.7
2025-05-12T17:00,0.98,186,7.9,32.0,0.53
2025-05-12T18:00,1.0,187,7.75,32.0,0.39
2025-05-12T19:00,1.04,188,7.75,32.0,0.3
2025-05-12T20:00,1.06,189,7.8,32.0,0.28
2025-05-12T21:00,1.04,188,8.0,31.9,0.33
2025-05-12T22:00,1.0,186,8.25,31.9,0.44
2025-05-12T23:00,0.98,185,8.5,31.9,0.56
2025-05-13T00:00,0.96,184,8.7,31.8,0.69
2025-05-13T01:00,0.96,183,8.9,31.8,0.74
2025-05-13T02:00,0.94,182,8.95,31.8,0.72
2025-05-13T03:00,0.92,182,8.8,31.7,0.64
2025-05-13T04:00,0.88,183,8.6,31.7,0.51
2025-05-13T05:00,0.86,183,8.4,31.7,0.37
2025-05-13T06:00,0.88,183,8.35,31.7,0.27
2025-05-13T07:00,0.92,184,8.35,31.7,0.23
2025-05-13T08:00,0.94,184,8.4,31.8,0.27
2025-05-13T09:00,0.96,184,8.45,31.8,0.38
2025-05-13T10:00,1.0,183,8.55,31.9,0.55
2025-05-13T11:00,1.02,183,8.65,31.9,0.75
2025-05-13T12:00,1.0,182,8.7,32.0,0.91
2025-05-13T13:00,1.0,181,8.75,32.0,1.0
2025-05-13T14:00,0.98,180,8.85,32.1,1.02
2025-05-13T15:00,1.0,180,8.95,32.1,0.95
2025-05-13T16:00,1.02,180,9.1,32.1,0.81
2025-05-13T17:00,1.04,180,9.2,32.1,0.63
2025-05-13T18:00,1.04,180,9.2,32.1,0.46
2025-05-13T19:00,1.06,181,9.1,32.1,0.34
2025-05-13T20:00,1.06,181,9.05,32.1,0.29
2025-05-13T21:00,1.06,181,9.0,32.0,0.31
2025-05-13T22:00,1.04,180,8.95,32.0,0.41
2025-05-13T23:00,1.04,180,8.9,31.9,0.53
2025-05-14T00:00,1.02,181,8.9,31.9,0.65
2025-05-14T01:00,0.98,181,8.9,31.8,0.72
2025-05-14T02:00,0.96,182,8.95,31.8,0.73
2025-05-14T03:00,0.94,181,9.05,31.7,0.67
2025-05-14T04:00,0.92,181,9.25,31.7,0.57
2025-05-14T05:00,0.9,180,9.4,31.7,0.44
2025-05-14T06:00,0.88,179,9.55,31.7,0.32
2025-05-14T07:00,0.86,178,9.7,31.7,0.24
2025-05-14T08:00,0.84,177,9.8,31.7,0.25
2025-05-14T09:00,0.82,176,9.9,31.8,0.33
2025-05-14T10:00,0.82,176,10.0,31.8,0.49
2025-05-14T11:00,0.8,175,10.05,31.8,0.68
2025-05-14T12:00,0.8,175,10.05,31.9,0.85
2025-05-14T13:00,0.78,175,10.0,31.9,0.96
2025-05-14T14:00,0.78,175,9.95,32.0,1.01
2025-05-14T15:00,0.78,175,9.85,32.0,0.98
2025-05-14T16:00,0.78,176,9.75,32.1,0.86
2025-05-14T17:00,0.78,176,9.6,32.1,0.68
2025-05-14T18:00,0.8,177,9.35,32.1,0.52
2025-05-14T19:00,0.8,179,9.05,32.0,0.37
2025-05-14T20:00,0.82,180,8.85,32.0,0.27
2025-05-14T21:00,0.82,180,8.75,32.0,0.25
2025-05-14T22:00,0.84,180,8.65,31.9,0.33
2025-05-14T23:00,0.84,180,8.65,31.9,0.44
2025-05-15T00:00,0.82,180,8.65,31.8,0.55
2025-05-15T01:00,0.82,180,8.75,31.8,0.64
2025-05-15T02:00,0.8,180,8.85,31.8,0.68
2025-05-15T03:00,0.78,179,9.0,31.7,0.64
2025-05-15T04:00,0.78,178,9.25,31.7,0.56
2025-05-15T05:00,0.76,177,9.45,31.7,0.43
2025-05-15T06:00,0.76,176,9.65,31.7,0.3
2025-05-15T07:00,0.78,176,9.85,31.7,0.21
2025-05-15T08:00,0.78,175,10.0,31.8,0.18
2025-05-15T09:00,0.78,175,10.05,31.8,0.24
2025-05-15T10:00,0.78,174,10.1,31.8,0.38
2025-05-15T11:00,0.78,174,10.1,31.9,0.54
2025-05-15T12:00,0.78,174,10.1,31.9,0.73
2025-05-15T13:00,0.78,174,10.1,31.9,0.86
2025-05-15T14:00,0.78,174,10.1,32.0,0.93
2025-05-15T15:00,0.78,174,10.1,32.0,0.93
2025-05-15T16:00,0.78,174,10.15,32.0,0.85
2025-05-15T17:00,0.78,174,10.1,32.0,0.71
2025-05-15T18:00,0.8,175,9.9,32.0,0.52
2025-05-15T19:00,0.8,175,9.65,32.0,0.36
2025-05-15T20:00,0.82,176,9.5,32.0,0.27
2025-05-15T21:00,0.88,176,9.55,31.9,0.23
2025-05-15T22:00,0.94,177,9.7,31.9,0.27
2025-05-15T23:00,1.0,177,9.75,31.9,0.36
2025-05-16T00:00,0.96,177,9.5,31.8,0.47
2025-05-16T01:00,0.94,177,9.15,31.8,0.57
2025-05-16T02:00,0.9,177,8.9,31.8,0.61
2025-05-16T03:00,0.88,177,8.9,31.7,0.6
2025-05-16T04:00,0.86,177,9.05,31.7,0.56
2025-05-16T05:00,0.84,177,9.2,31.7,0.47
2025-05-16T06:00,0.84,176,9.35,31.7,0.33
2025-05-16T07:00,0.84,176,9.55,31.8,0.22
2025-05-16T08:00,0.84,175,9.7,31.8,0.18
2025-05-16T09:00,0.84,175,9.75,31.8,0.21
2025-05-16T10:00,0.84,176,9.75,31.9,0.3
2025-05-16T11:00,0.84,176,9.65,31.9,0.45
2025-05-16T12:00,0.84,177,9.45,32.0,0.63
2025-05-16T13:00,0.86,177,9.2,32.0,0.78
2025-05-16T14:00,0.86,178,8.95,32.1,0.86
2025-05-16T15:00,0.88,179,8.65,32.1,0.89
2025-05-16T16:00,0.92,180,8.4,32.2,0.84
2025-05-16T17:00,0.94,181,8.15,32.2,0.75
2025-05-16T18:00,0.96,181,7.95,32.2,0.6
2025-05-16T19:00,0.96,182,7.85,32.1,0.44
2025-05-16T20:00,0.98,182,7.8,32.1,0.31
2025-05-16T21:00,0.96,182,7.85,32.1,0.25
2025-05-16T22:00,0.96,181,8.05,32.0,0.26
2025-05-16T23:00,0.94,181,8.2,32.0,0.32
2025-05-17T00:00,0.92,181,8.35,31.9,0.41
2025-05-17T01:00,0.92,180,8.55,31.9,0.5
2025-05-17T02:00,0.9,180,8.7,31.9,0.57
2025-05-17T03:00,0.88,179,8.85,31.8,0.58
2025-05-17T04:00,0.88,179,9.0,31.8,0.55
2025-05-17T05:00,0.86,178,9.15,31.8,0.5
2025-05-17T06:00,0.86,178,9.2,31.8,0.4
2025-05-17T07:00,0.84,177,9.3,31.8,0.3
2025-05-17T08:00,0.84,177,9.4,31.8,0.23
2025-05-17T09:00,0.88,177,9.7,31.8,0.23
2025-05-17T10:00,0.94,176,10.1,31.8,0.29
2025-05-17T11:00,0.98,176,10.3,31.8,0.41
2025-05-17T12:00,0.94,176,10.1,31.8,0.56
2025-05-17T13:00,0.92,176,9.7,31.8,0.71
2025-05-17T14:00,0.88,176,9.4,31.8,0.83
2025-05-17T15:00,0.88,176,9.3,31.8,0.88
2025-05-17T16:00,0.88,175,9.25,31.8,0.87
2025-05-17T17:00,0.88,175,9.2,31.8,0.8
2025-05-17T18:00,0.88,175,9.1,31.8,0.69
2025-05-17T19:00,0.9,175,9.0,31.8,0.56
2025-05-17T20:00,0.9,175,8.95,31.8,0.44
2025-05-17T21:00,0.9,175,8.95,31.7,0.35
2025-05-17T22:00,0.9,175,9.0,31.7,0.32
2025-05-17T23:00,0.9,175,9.0,31.7,0.35
2025-05-18T00:00,0.88,175,9.0,31.6,0.41
2025-05-18T01:00,0.88,174,9.0,31.6,0.49
2025-05-18T02:00,0.86,174,9.0,31.6,0.56
2025-05-18T03:00,0.84,174,9.05,31.5,0.59
2025-05-18T04:00,0.82,173,9.15,31.5,0.58
2025-05-18T05:00,0.8,173,9.25,31.5,0.52
2025-05-18T06:00,0.82,173,9.45,31.5,0.46
2025-05-18T07:00,0.82,172,9.75,31.5,0.39
2025-05-18T08:00,0.84,172,9.85,31.5,0.31
2025-05-18T09:00,0.8,172,9.7,31.6,0.27
2025-05-18T10:00,0.76,173,9.35,31.6,0.3
2025-05-18T11:00,0.72,173,9.1,31.6,0.38
2025-05-18T12:00,0.74,174,8.95,31.7,0.5
2025-05-18T13:00,0.74,175,8.85,31.7,0.63
2025-05-18T14:00,0.76,176,8.75,31.7,0.75
2025-05-18T15:00,0.78,177,8.55,31.8,0.8
2025-05-18T16:00,0.8,178,8.3,31.8,0.82
2025-05-18T17:00,0.82,179,8.1,31.8,0.78
2025-05-18T18:00,0.84,180,7.95,31.8,0.71
2025-05-18T19:00,0.84,180,7.9,31.7,0.6
2025-05-18T20:00,0.86,181,7.9,31.7,0.48
2025-05-18T21:00,0.9,181,8.05,31.7,0.4
2025-05-18T22:00,0.94,181,8.3,31.6,0.35
2025-05-18T23:00,0.98,181,8.4,31.6,0.34
2025-05-19T00:00,0.96,181,8.3,31.5,0.37
2025-05-19T01:00,0.92,180,8.05,31.5,0.42
2025-05-19T02:00,0.9,180,7.9,31.5,0.48
2025-05-19T03:00,0.88,180,7.9,31.4,0.52
2025-05-19T04:00,0.86,179,8.0,31.4,0.53
2025-05-19T05:00,0.84,179,8.05,31.4,0.52
2025-05-19T06:00,0.84,179,8.1,31.4,0.48
2025-05-19T07:00,0.86,179,8.2,31.5,0.42
2025-05-19T08:00,0.86,179,8.2,31.5,0.38
2025-05-19T09:00,0.88,180,8.1,31.6,0.34
2025-05-19T10:00,0.88,180,8.0,31.6,0.33
2025-05-19T11:00,0.9,181,7.85,31.6,0.37
2025-05-19T12:00,0.92,182,7.7,31.6,0.46
2025-05-19T13:00,0.96,182,7.55,31.7,0.56
2025-05-19T14:00,0.98,183,7.45,31.7,0.62
2025-05-19T15:00,1.0,184,7.35,31.7,0.69
2025-05-19T16:00,1.04,184,7.3,31.7,0.73
2025-05-19T17:00,1.06,185,7.2,31.7,0.75
2025-05-19T18:00,1.1,185,7.1,31.7,0.7
2025-05-19T19:00,1.12,186,7.05,31.6,0.63
2025-05-19T20:00,1.16,186,6.95,31.6,0.54
2025-05-19T21:00,1.14,186,6.8,31.5,0.46
2025-05-19T22:00,1.12,187,6.65,31.5,0.4
2025-05-19T23:00,1.1,187,6.6,31.5,0.36
2025-05-20T00:00,1.1,187,6.7,31.4,0.35
2025-05-20T01:00,1.08,188,6.85,31.4,0.39
2025-05-20T02:00,1.08,188,7.05,31.4,0.45
2025-05-20T03:00,1.06,187,7.3,31.4,0.48
2025-05-20T04:00,1.06,186,7.65,31.3,0.51
2025-05-20T05:00,1.04,185,7.9,31.3,0.53
2025-05-20T06:00,1.04,185,8.1,31.3,0.51
2025-05-20T07:00,1.06,184,8.25,31.3,0.47
2025-05-20T08:00,1.06,184,8.35,31.4,0.46
2025-05-20T09:00,1.04,184,8.35,31.4,0.45
2025-05-20T10:00,1.0,185,8.3,31.4,0.43
2025-05-20T11:00,0.98,185,8.2,31.5,0.42
2025-05-20T12:00,0.98,185,8.15,31.5,0.46
